reference_id,scan_id,raw_scan_uuid,source_split,role,processed_reference,processed_readable,instance_gt_reference,instance_gt_readable,canonical_instance_mapping_available
13124cc0-cec3-27a6-84bd-1f56cb6d11a8,scene0077_01,7272e190-a01b-20f6-8bde-769bcd548633,train,adaptation,external:data_root/processed/rio/train/0077_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0077_01.txt,True,True
13124cc0-cec3-27a6-84bd-1f56cb6d11a8,scene0077_02,6a360543-fa53-2915-95a7-697af24d1d25,train,adaptation,external:data_root/processed/rio/train/0077_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0077_02.txt,True,True
13124cc2-cec3-27a6-86ad-946fe3a73493,scene0078_00,13124cc2-cec3-27a6-86ad-946fe3a73493,train,adaptation,external:data_root/processed/rio/train/0078_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0078_00.txt,True,True
13124cc2-cec3-27a6-86ad-946fe3a73493,scene0078_01,7272e182-a01b-20f6-89b8-3bdec0091c89,train,adaptation,external:data_root/processed/rio/train/0078_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0078_01.txt,True,True
13124cc2-cec3-27a6-86ad-946fe3a73493,scene0078_02,6a36053b-fa53-2915-9716-6b5361c7791a,train,adaptation,external:data_root/processed/rio/train/0078_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0078_02.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00,137a8158-1db5-2cc0-8003-31c12610471e,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_00.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01,5630cfd3-12bf-2860-8749-9dacb499fb14,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_01.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02,c92fb5b7-f771-2064-87a9-31c819832405,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_02.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_02.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_03,f2c76ff1-2239-29d0-87f5-8a0346584384,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_03.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_03.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_04,f2c76fed-2239-29d0-8598-9ed42cec9dc5,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_04.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_04.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_05,f2c76feb-2239-29d0-8418-72b6051fc144,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_05.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_05.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06,f2c76fe9-2239-29d0-87ec-f2c7ced812c1,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_06.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_06.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07,f2c76fe7-2239-29d0-84f5-144c30fd7451,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_07.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_07.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08,f2c76fe5-2239-29d0-8593-1a2555125595,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_08.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_08.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09,d04eb40f-1d53-27ea-8a41-47892bde7017,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_09.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_09.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10,6e67e550-1209-2cd0-8294-7cc2564cf82c,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_10.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_10.txt,True,True
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_11,10b1792a-3938-2467-8b4e-a93da27a0985,validation,protocol_b_final,external:data_root/processed/rio/validation/0079_11.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0079_11.txt,True,True
1713f852-5300-2104-8658-73b77b66af61,scene0081_00,1713f852-5300-2104-8658-73b77b66af61,train,adaptation,external:data_root/processed/rio/train/0081_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0081_00.txt,True,True
1713f852-5300-2104-8658-73b77b66af61,scene0081_01,1713f857-5300-2104-85c7-5e6e0b50713c,train,adaptation,external:data_root/processed/rio/train/0081_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0081_01.txt,True,True
1713f852-5300-2104-8658-73b77b66af61,scene0081_02,1713f859-5300-2104-841c-c60e88ded469,train,adaptation,external:data_root/processed/rio/train/0081_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0081_02.txt,True,True
1776ad7c-4db7-2333-88b3-edb7a9803f6f,scene0082_00,1776ad7c-4db7-2333-88b3-edb7a9803f6f,train,adaptation,external:data_root/processed/rio/train/0082_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0082_00.txt,True,True
1776ad7c-4db7-2333-88b3-edb7a9803f6f,scene0082_01,1776ad78-4db7-2333-887f-d6b6a617255a,train,adaptation,external:data_root/processed/rio/train/0082_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0082_01.txt,True,True
1776ad7c-4db7-2333-88b3-edb7a9803f6f,scene0082_02,1776ad76-4db7-2333-8ab2-6de6191f3d11,train,adaptation,external:data_root/processed/rio/train/0082_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0082_02.txt,True,True
1776ad7c-4db7-2333-88b3-edb7a9803f6f,scene0082_03,1776ad7a-4db7-2333-8afa-5fb5440b2edc,train,adaptation,external:data_root/processed/rio/train/0082_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0082_03.txt,True,True
1776ad7e-4db7-2333-89e1-66854e82170c,scene0083_00,1776ad7e-4db7-2333-89e1-66854e82170c,train,development,external:data_root/processed/rio/train/0083_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0083_00.txt,True,True
1776ad7e-4db7-2333-89e1-66854e82170c,scene0083_01,1776ad82-4db7-2333-89e4-d73159ac81d0,train,development,external:data_root/processed/rio/train/0083_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0083_01.txt,True,True
1776ad7e-4db7-2333-89e1-66854e82170c,scene0083_02,1776ad86-4db7-2333-8935-240e44ccb16d,train,development,external:data_root/processed/rio/train/0083_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0083_02.txt,True,True
1776ad7e-4db7-2333-89e1-66854e82170c,scene0083_03,1776ad80-4db7-2333-8b18-f02ef42f3569,train,development,external:data_root/processed/rio/train/0083_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0083_03.txt,True,True
1776ad7e-4db7-2333-89e1-66854e82170c,scene0083_04,1776ad84-4db7-2333-8aa7-2cc9126d5f71,train,development,external:data_root/processed/rio/train/0083_04.npy,True,external:data_root/processed/rio/instance_gt/train/scene0083_04.txt,True,True
185d7423-3698-223c-8879-80ad9339afce,scene0084_00,185d7423-3698-223c-8879-80ad9339afce,train,adaptation,external:data_root/processed/rio/train/0084_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0084_00.txt,True,True
185d7423-3698-223c-8879-80ad9339afce,scene0084_01,185d7425-3698-223c-8ac8-78643cbdc3d1,train,adaptation,external:data_root/processed/rio/train/0084_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0084_01.txt,True,True
185d7423-3698-223c-8879-80ad9339afce,scene0084_02,185d7427-3698-223c-8996-74a451349121,train,adaptation,external:data_root/processed/rio/train/0084_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0084_02.txt,True,True
185d7423-3698-223c-8879-80ad9339afce,scene0084_03,185d7429-3698-223c-8a42-8c2d18d51531,train,adaptation,external:data_root/processed/rio/train/0084_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0084_03.txt,True,True
18d4d91f-7eb5-280e-8757-1eb6f43ecfd2,scene0085_00,18d4d91f-7eb5-280e-8757-1eb6f43ecfd2,train,adaptation,external:data_root/processed/rio/train/0085_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0085_00.txt,True,True
18d4d91f-7eb5-280e-8757-1eb6f43ecfd2,scene0085_01,6ed38504-7db9-2d45-81b6-b57de59a603b,train,adaptation,external:data_root/processed/rio/train/0085_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0085_01.txt,True,True
18d4d91f-7eb5-280e-8757-1eb6f43ecfd2,scene0085_02,6ed38506-7db9-2d45-826e-645bbd9614e6,train,adaptation,external:data_root/processed/rio/train/0085_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0085_02.txt,True,True
18d4d922-7eb5-280e-87bb-af3229fb1f13,scene0086_00,18d4d922-7eb5-280e-87bb-af3229fb1f13,train,adaptation,external:data_root/processed/rio/train/0086_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0086_00.txt,True,True
18d4d922-7eb5-280e-87bb-af3229fb1f13,scene0086_01,18d4d924-7eb5-280e-8764-f9654f215144,train,adaptation,external:data_root/processed/rio/train/0086_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0086_01.txt,True,True
18d4d926-7eb5-280e-87df-199e66f2babd,scene0087_00,18d4d926-7eb5-280e-87df-199e66f2babd,train,adaptation,external:data_root/processed/rio/train/0087_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0087_00.txt,True,True
18d4d926-7eb5-280e-87df-199e66f2babd,scene0087_01,b3d355dd-7f5b-2091-86d0-b81f777eb9c1,train,adaptation,external:data_root/processed/rio/train/0087_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0087_01.txt,True,True
1c211546-f201-2d25-862b-6323518ec6e1,scene0088_00,1c211546-f201-2d25-862b-6323518ec6e1,train,adaptation,external:data_root/processed/rio/train/0088_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0088_00.txt,True,True
1c211546-f201-2d25-862b-6323518ec6e1,scene0088_01,d63767c1-3205-226c-9a47-70f388b93739,train,adaptation,external:data_root/processed/rio/train/0088_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0088_01.txt,True,True
1c211546-f201-2d25-862b-6323518ec6e1,scene0088_02,1c21154a-f201-2d25-8573-d3e22ddfe900,train,adaptation,external:data_root/processed/rio/train/0088_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0088_02.txt,True,True
1c211546-f201-2d25-862b-6323518ec6e1,scene0088_03,1c211548-f201-2d25-8686-8e8069116451,train,adaptation,external:data_root/processed/rio/train/0088_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0088_03.txt,True,True
1d233fe8-e280-2b1a-8fac-c3646a1cd64a,scene0089_00,1d233fe8-e280-2b1a-8fac-c3646a1cd64a,validation,additional_native_refs,external:data_root/processed/rio/validation/0089_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0089_00.txt,True,True
1d233fe8-e280-2b1a-8fac-c3646a1cd64a,scene0089_01,1d233fe6-e280-2b1a-8caf-eb0d13a59ad6,validation,additional_native_refs,external:data_root/processed/rio/validation/0089_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0089_01.txt,True,True
1d233ff6-e280-2b1a-8ed5-3eec62f9bb3f,scene0091_00,1d233ff6-e280-2b1a-8ed5-3eec62f9bb3f,train,adaptation,external:data_root/processed/rio/train/0091_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0091_00.txt,True,True
1d233ff6-e280-2b1a-8ed5-3eec62f9bb3f,scene0091_01,1d233fec-e280-2b1a-8e12-986a9af880f0,train,adaptation,external:data_root/processed/rio/train/0091_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0091_01.txt,True,True
1d233ff6-e280-2b1a-8ed5-3eec62f9bb3f,scene0091_02,1d233fea-e280-2b1a-8f15-cd60d12ae197,train,adaptation,external:data_root/processed/rio/train/0091_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0091_02.txt,True,True
1d233ffe-e280-2b1a-8f1e-7ddb66c98d36,scene0092_00,1d233ffe-e280-2b1a-8f1e-7ddb66c98d36,train,adaptation,external:data_root/processed/rio/train/0092_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0092_00.txt,True,True
1d233ffe-e280-2b1a-8f1e-7ddb66c98d36,scene0092_01,1d233ffc-e280-2b1a-8c3a-af74ca2b0cea,train,adaptation,external:data_root/processed/rio/train/0092_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0092_01.txt,True,True
1d233ffe-e280-2b1a-8f1e-7ddb66c98d36,scene0092_02,1d233ffa-e280-2b1a-8e92-2540f61e5501,train,adaptation,external:data_root/processed/rio/train/0092_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0092_02.txt,True,True
1d234002-e280-2b1a-8c8d-6aafb5b35a24,scene0093_00,1d234002-e280-2b1a-8c8d-6aafb5b35a24,train,adaptation,external:data_root/processed/rio/train/0093_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0093_00.txt,True,True
1d234002-e280-2b1a-8c8d-6aafb5b35a24,scene0093_01,1d234000-e280-2b1a-8d5e-bd2403a8dbfa,train,adaptation,external:data_root/processed/rio/train/0093_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0093_01.txt,True,True
1d234004-e280-2b1a-8ec8-560046b9fc96,scene0094_00,1d234004-e280-2b1a-8ec8-560046b9fc96,train,adaptation,external:data_root/processed/rio/train/0094_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0094_00.txt,True,True
1d234004-e280-2b1a-8ec8-560046b9fc96,scene0094_01,1d233fee-e280-2b1a-8e0d-1dc297439839,train,adaptation,external:data_root/processed/rio/train/0094_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0094_01.txt,True,True
1d234006-e280-2b1a-8e34-b2f670259e8d,scene0095_00,1d234006-e280-2b1a-8e34-b2f670259e8d,train,adaptation,external:data_root/processed/rio/train/0095_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0095_00.txt,True,True
1d234006-e280-2b1a-8e34-b2f670259e8d,scene0095_01,1d23400a-e280-2b1a-8e83-f7344ba74475,train,adaptation,external:data_root/processed/rio/train/0095_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0095_01.txt,True,True
1d234006-e280-2b1a-8e34-b2f670259e8d,scene0095_02,1d234008-e280-2b1a-8cc9-c573097cd272,train,adaptation,external:data_root/processed/rio/train/0095_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0095_02.txt,True,True
1d234010-e280-2b1a-8da8-205855a16b6b,scene0096_00,1d234010-e280-2b1a-8da8-205855a16b6b,train,adaptation,external:data_root/processed/rio/train/0096_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0096_00.txt,True,True
1d234010-e280-2b1a-8da8-205855a16b6b,scene0096_01,1d23400e-e280-2b1a-8dec-67a551146c3a,train,adaptation,external:data_root/processed/rio/train/0096_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0096_01.txt,True,True
1d234010-e280-2b1a-8da8-205855a16b6b,scene0096_02,1d23400c-e280-2b1a-8d36-1f20202baaf9,train,adaptation,external:data_root/processed/rio/train/0096_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0096_02.txt,True,True
1d234018-e280-2b1a-8f22-da2b997865e8,scene0097_00,1d234018-e280-2b1a-8f22-da2b997865e8,train,adaptation,external:data_root/processed/rio/train/0097_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0097_00.txt,True,True
1d234018-e280-2b1a-8f22-da2b997865e8,scene0097_01,1d23401c-e280-2b1a-8ecd-1d677f57530e,train,adaptation,external:data_root/processed/rio/train/0097_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0097_01.txt,True,True
1d234018-e280-2b1a-8f22-da2b997865e8,scene0097_02,1d234012-e280-2b1a-8dea-0d1d53e0572d,train,adaptation,external:data_root/processed/rio/train/0097_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0097_02.txt,True,True
1d23401e-e280-2b1a-8cef-f28df9df2618,scene0098_00,1d23401e-e280-2b1a-8cef-f28df9df2618,train,adaptation,external:data_root/processed/rio/train/0098_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0098_00.txt,True,True
1d23401e-e280-2b1a-8cef-f28df9df2618,scene0098_01,1d234016-e280-2b1a-8c7c-ce441e1ebb0f,train,adaptation,external:data_root/processed/rio/train/0098_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0098_01.txt,True,True
1d23401e-e280-2b1a-8cef-f28df9df2618,scene0098_02,1d234014-e280-2b1a-8eab-fe44989693aa,train,adaptation,external:data_root/processed/rio/train/0098_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0098_02.txt,True,True
1d234022-e280-2b1a-8cec-e9787bb0d7b2,scene0099_00,1d234022-e280-2b1a-8cec-e9787bb0d7b2,validation,additional_native_refs,external:data_root/processed/rio/validation/0099_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0099_00.txt,True,True
1d234022-e280-2b1a-8cec-e9787bb0d7b2,scene0099_01,1d234026-e280-2b1a-8fe1-713e28269f4d,validation,additional_native_refs,external:data_root/processed/rio/validation/0099_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0099_01.txt,True,True
1d234022-e280-2b1a-8cec-e9787bb0d7b2,scene0099_02,1d234024-e280-2b1a-8c28-2743fefed020,validation,additional_native_refs,external:data_root/processed/rio/validation/0099_02.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0099_02.txt,True,True
1d2f8514-d757-207c-8e40-377957df6f67,scene0101_00,1d2f8514-d757-207c-8e40-377957df6f67,train,adaptation,external:data_root/processed/rio/train/0101_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0101_00.txt,True,True
1d2f8514-d757-207c-8e40-377957df6f67,scene0101_01,bf9a3df1-45a5-2e80-8198-0652e415e289,train,adaptation,external:data_root/processed/rio/train/0101_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0101_01.txt,True,True
1d2f8514-d757-207c-8e40-377957df6f67,scene0101_02,bf9a3def-45a5-2e80-83f8-65c351d6169b,train,adaptation,external:data_root/processed/rio/train/0101_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0101_02.txt,True,True
1d2f8514-d757-207c-8e40-377957df6f67,scene0101_03,ea31825e-0a4c-2749-91f9-1cc45973a0f6,train,adaptation,external:data_root/processed/rio/train/0101_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0101_03.txt,True,True
1d2f8516-d757-207c-8e08-5fef80bf34d8,scene0102_00,1d2f8516-d757-207c-8e08-5fef80bf34d8,train,adaptation,external:data_root/processed/rio/train/0102_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0102_00.txt,True,True
1d2f8516-d757-207c-8e08-5fef80bf34d8,scene0102_01,10b17967-3938-2467-88c5-a299519f9ad7,train,adaptation,external:data_root/processed/rio/train/0102_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0102_01.txt,True,True
1dd7209f-2ba0-22d9-8b9e-b5e270b2580f,scene0103_00,1dd7209f-2ba0-22d9-8b9e-b5e270b2580f,train,adaptation,external:data_root/processed/rio/train/0103_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0103_00.txt,True,True
1dd7209f-2ba0-22d9-8b9e-b5e270b2580f,scene0103_01,1dd720a1-2ba0-22d9-8b6e-bb00c888a414,train,adaptation,external:data_root/processed/rio/train/0103_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0103_01.txt,True,True
1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,scene0104_00,1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,train,adaptation,external:data_root/processed/rio/train/0104_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0104_00.txt,True,True
1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,scene0104_01,42384916-60a7-271e-9c1f-6722abc6495d,train,adaptation,external:data_root/processed/rio/train/0104_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0104_01.txt,True,True
1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,scene0104_02,42384914-60a7-271e-9c5f-f0e1eee114ae,train,adaptation,external:data_root/processed/rio/train/0104_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0104_02.txt,True,True
1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,scene0104_03,1d2f8518-d757-207c-8d4a-b2f43254c68f,train,adaptation,external:data_root/processed/rio/train/0104_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0104_03.txt,True,True
20c99392-698f-29c5-8439-54bec948ecb1,scene0105_00,20c99392-698f-29c5-8439-54bec948ecb1,train,adaptation,external:data_root/processed/rio/train/0105_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0105_00.txt,True,True
20c99392-698f-29c5-8439-54bec948ecb1,scene0105_01,20c99397-698f-29c5-8534-5304111c28af,train,adaptation,external:data_root/processed/rio/train/0105_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0105_01.txt,True,True
20c99392-698f-29c5-8439-54bec948ecb1,scene0105_02,35788e22-696e-2374-8898-bc5d06109906,train,adaptation,external:data_root/processed/rio/train/0105_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0105_02.txt,True,True
20c993a1-698f-29c5-8716-5a937fdd879a,scene0106_00,20c993a1-698f-29c5-8716-5a937fdd879a,train,adaptation,external:data_root/processed/rio/train/0106_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0106_00.txt,True,True
20c993a1-698f-29c5-8716-5a937fdd879a,scene0106_01,20c993a3-698f-29c5-86ee-4e979740ea56,train,adaptation,external:data_root/processed/rio/train/0106_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0106_01.txt,True,True
20c993af-698f-29c5-84b2-972451f94cfb,scene0107_00,20c993af-698f-29c5-84b2-972451f94cfb,train,adaptation,external:data_root/processed/rio/train/0107_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0107_00.txt,True,True
20c993af-698f-29c5-84b2-972451f94cfb,scene0107_01,8e0f1c24-9e28-2339-840c-7e135addd26b,train,adaptation,external:data_root/processed/rio/train/0107_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0107_01.txt,True,True
20c993af-698f-29c5-84b2-972451f94cfb,scene0107_02,8e0f1c26-9e28-2339-8799-53c13e81d9ff,train,adaptation,external:data_root/processed/rio/train/0107_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0107_02.txt,True,True
20c993b1-698f-29c5-865d-3a86c19acb3b,scene0108_00,20c993b1-698f-29c5-865d-3a86c19acb3b,train,adaptation,external:data_root/processed/rio/train/0108_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0108_00.txt,True,True
20c993b1-698f-29c5-865d-3a86c19acb3b,scene0108_01,f62fd5fa-9a3f-2f44-8b04-9c754f6a5a8d,train,adaptation,external:data_root/processed/rio/train/0108_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0108_01.txt,True,True
20c993b1-698f-29c5-865d-3a86c19acb3b,scene0108_02,20c993ad-698f-29c5-8580-879f93258149,train,adaptation,external:data_root/processed/rio/train/0108_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0108_02.txt,True,True
20c993b1-698f-29c5-865d-3a86c19acb3b,scene0108_03,20c993b5-698f-29c5-85a5-12b8deae78fb,train,adaptation,external:data_root/processed/rio/train/0108_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0108_03.txt,True,True
20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00,20c993b7-698f-29c5-847d-c8cb8a685f5a,validation,additional_native_refs,external:data_root/processed/rio/validation/0109_00.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0109_00.txt,True,True
20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_01,20c993b3-698f-29c5-859c-dca8ddecf220,validation,additional_native_refs,external:data_root/processed/rio/validation/0109_01.npy,True,external:data_root/processed/rio/instance_gt/validation/scene0109_01.txt,True,True
20c993c1-698f-29c5-86b8-50a2a0907e2b,scene0111_00,20c993c1-698f-29c5-86b8-50a2a0907e2b,train,adaptation,external:data_root/processed/rio/train/0111_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0111_00.txt,True,True
20c993c1-698f-29c5-86b8-50a2a0907e2b,scene0111_01,8e0f1c2f-9e28-2339-85ae-05fc50d1a3a7,train,adaptation,external:data_root/processed/rio/train/0111_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0111_01.txt,True,True
20c993c5-698f-29c5-8604-3248ede4091f,scene0112_00,20c993c5-698f-29c5-8604-3248ede4091f,train,adaptation,external:data_root/processed/rio/train/0112_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0112_00.txt,True,True
20c993c5-698f-29c5-8604-3248ede4091f,scene0112_01,20c993c7-698f-29c5-8685-0d1a2a4a3496,train,adaptation,external:data_root/processed/rio/train/0112_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0112_01.txt,True,True
20c993c9-698f-29c5-850e-2a93df894437,scene0113_00,20c993c9-698f-29c5-850e-2a93df894437,train,adaptation,external:data_root/processed/rio/train/0113_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0113_00.txt,True,True
20c993c9-698f-29c5-850e-2a93df894437,scene0113_01,20c993cb-698f-29c5-86fd-1a409a569219,train,adaptation,external:data_root/processed/rio/train/0113_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0113_01.txt,True,True
20c993cd-698f-29c5-8575-6a18e0e920cc,scene0114_00,20c993cd-698f-29c5-8575-6a18e0e920cc,train,adaptation,external:data_root/processed/rio/train/0114_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0114_00.txt,True,True
20c993cd-698f-29c5-8575-6a18e0e920cc,scene0114_01,20c993cf-698f-29c5-86c7-e2ee784936a1,train,adaptation,external:data_root/processed/rio/train/0114_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0114_01.txt,True,True
210cdba9-9e8d-2832-862b-b37293fcc0e1,scene0115_00,210cdba9-9e8d-2832-862b-b37293fcc0e1,train,adaptation,external:data_root/processed/rio/train/0115_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0115_00.txt,True,True
210cdba9-9e8d-2832-862b-b37293fcc0e1,scene0115_01,210cdbc5-9e8d-2832-853e-137542cf1a9b,train,adaptation,external:data_root/processed/rio/train/0115_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0115_01.txt,True,True
210cdbab-9e8d-2832-85fa-87d12badb00e,scene0116_00,210cdbab-9e8d-2832-85fa-87d12badb00e,train,adaptation,external:data_root/processed/rio/train/0116_00.npy,True,external:data_root/processed/rio/instance_gt/train/scene0116_00.txt,True,True
210cdbab-9e8d-2832-85fa-87d12badb00e,scene0116_01,210cdbc9-9e8d-2832-849c-9a10b4c87123,train,adaptation,external:data_root/processed/rio/train/0116_01.npy,True,external:data_root/processed/rio/instance_gt/train/scene0116_01.txt,True,True
210cdbab-9e8d-2832-85fa-87d12badb00e,scene0116_02,0958224a-e2c2-2de1-950b-a53ea2cb660d,train,adaptation,external:data_root/processed/rio/train/0116_02.npy,True,external:data_root/processed/rio/instance_gt/train/scene0116_02.txt,True,True
210cdbab-9e8d-2832-85fa-87d12badb00e,scene0116_03,0958224c-e2c2-2de1-948b-4417ac5f2711,train,adaptation,external:data_root/processed/rio/train/0116_03.npy,True,external:data_root/processed/rio/instance_gt/train/scene0116_03.txt,True,True
